leftlist,rightlist,responselist,Subject
vineyard_5,lake_natural_25,1,98
railroad_track_2,pasture_128,1,98
viaduct_1,bayou_15,1,98
balcony_interior_39,art_gallery_8,0,98
playground_63,bathroom_113,0,98
dining_room_24,poolroom_home_57,1,98
boardwalk_10,office_14,0,98
canal_natural_26,beauty_salon_19,0,98
bedroom_302,recreation_room_17,0,98
sandbar_1,living_room_240,0,98
dining_room_124,bathroom_87,1,98
beach_28,pavilion_9,0,98
hotel_room_54,pond_34,1,98
galley_12,apartment_building_outdoor_70,1,98
highway_32,mansion_27,0,98
kindergarden_classroom_3,kitchen_63,1,98
living_room_234,library_indoor_13,0,98
golf_course_56,palace_7,0,98
dining_room_103,forest_needleleaf_12,1,98
bathroom_120,playroom_17,0,98
bedroom_239,badlands_126,1,98
mansion_56,gift_shop_6,0,98
living_room_262,bathroom_29,0,98
playground_88,banquet_hall_12,0,98
apartment_building_outdoor_62,creek_93,1,98
restaurant_8,sandbar_5,1,98
vegetable_garden_20,amphitheater_38,0,98
mountain_54,orchard_65,0,98
pasture_107,botanical_garden_34,1,98
poolroom_establishment_8,bistro_indoor_1,1,98
kitchen_126,alley_24,1,98
cafeteria_18,lecture_room_13,1,98
galley_5,lobby_40,0,98
vineyard_20,pasture_39,1,98
canal_natural_30,kitchen_106,0,98
dining_room_222,vineyard_39,1,98
living_room_189,waiting_room_31,0,98
living_room_58,bathroom_87,0,98
home_office_56,lake_natural_84,1,98
arch_11,kindergarden_classroom_2,1,98
cabin_outdoor_41,golf_course_59,1,98
swimming_pool_outdoor_51,dining_room_109,0,98
snowfield_21,badlands_97,0,98
river_14,dining_room_5,0,98
watering_hole_26,badlands_130,1,98
dining_room_228,parking_lot_52,1,98
desert_sand_12,playground_38,0,98
orchard_25,highway_76,0,98
dining_room_114,forest_needleleaf_15,1,98
highway_202,dining_room_180,0,98
apartment_building_outdoor_41,dining_car_9,0,98
barn_3,golf_course_114,1,98
living_room_152,tree_house_6,1,98
bedroom_165,fairway_10,1,98
highway_209,apartment_building_outdoor_16,0,98
beauty_salon_27,badlands_82,1,98
dinette_vehicle_74,banquet_hall_17,0,98
snowfield_13,cabin_outdoor_32,0,98
living_room_76,ice_shelf_12,1,98
underwater_coral_reef_14,playground_93,0,98
dining_room_35,waterfall_block_7,1,98
dining_room_36,bedroom_340,1,98
bedroom_155,lake_natural_52,1,98
living_room_300,recreation_room_4,0,98
playground_78,driveway_42,1,98
manufactured_home_8,bedroom_12,0,98
underwater_coral_reef_6,swimming_pool_outdoor_22,0,98
yard_21,field_cultivated_37,1,98
monastery_outdoor_7,forest_needleleaf_19,1,98
golf_course_76,waterfall_plunge_4,1,98
kitchen_155,waterfall_block_5,1,98
library_indoor_1,kitchen_215,0,98
cabin_outdoor_50,apartment_building_outdoor_32,0,98
canal_natural_54,bathroom_18,0,98
swimming_pool_indoor_18,beach_23,1,98
airport_terminal_1,cabin_outdoor_22,1,98
hayfield_25,canal_urban_28,1,98
beach_7,rainforest_5,1,98
dining_room_121,forest_needleleaf_11,1,98
 botanical_garden_1, waiting_room_1,0,99
parlor_7,cubicle_office_41,0,99
veranda_3,waiting_room_48,0,99
kitchen_167,playground_54,1,99
beach_16,bathroom_2,0,99
bedroom_164,cubicle_office_39,0,99
hotel_room_56,yard_23,1,99
swimming_pool_outdoor_69,lake_natural_6,1,99
parking_garage_outdoor_8,monastery_outdoor_23,1,99
putting_green_9,bathroom_127,0,99
underwater_coral_reef_15,living_room_218,0,99
waiting_room_7,parking_garage_outdoor_4,1,99
botanical_garden_29,apartment_building_outdoor_7,0,99
barn_30,hotel_room_35,0,99
swimming_pool_outdoor_49,highway_128,0,99
dining_room_50,sea_cliff_5,1,99
parking_lot_51,bayou_22,1,99
bathroom_118,poolroom_home_20,0,99
fairway_22,boardwalk_18,0,99
attic_4,home_office_21,0,99
forest_road_11,barn_15,0,99
bathroom_34,canal_urban_2,1,99
wet_bar_6,canal_natural_52,1,99
dinette_vehicle_68,highway_94,0,99
cubicle_office_10,kitchen_156,0,99
office_8,parking_garage_outdoor_8,1,99
highway_42,mansion_69,0,99
bedroom_323,bedroom_56,1,99
patio_31,highway_47,1,99
forest_needleleaf_10,dining_room_100,0,99
dining_room_47,kitchen_190,1,99
living_room_307,field_cultivated_21,1,99
living_room_170,orchard_29,1,99
beach_39,pasture_44,0,99
canal_urban_50,bedroom_148,0,99
desert_sand_19,badlands_137,0,99
beauty_salon_37,beauty_salon_12,0,99
ski_slope_9,attic_42,0,99
highway_104,cabin_outdoor_3,0,99
highway_169,bedroom_63,0,99
corridor_7,badlands_3,1,99
living_room_126,manufactured_home_25,1,99
kasbah_25,waiting_room_80,0,99
orchard_29,beauty_salon_10,0,99
general_store_indoor_15,vegetable_garden_35,1,99
aqueduct_45,amphitheater_42,0,99
dining_room_41,general_store_indoor_11,0,99
mountain_84,recreation_room_15,0,99
fairway_8,highway_53,0,99
arch_3,waiting_room_42,0,99
highway_169,lake_natural_23,1,99
bathroom_30,recreation_room_17,1,99
attic_71,living_room_18,0,99
poolroom_home_48,highway_139,1,99
bedroom_162,pasture_88,1,99
apartment_building_outdoor_34,driveway_5,0,99
cabin_outdoor_80,bathroom_1,0,99
arch_11,playroom_26,0,99
highway_202,office_9,0,99
dining_room_119,forest_broadleaf_7,1,99
cabin_outdoor_41,golf_course_108,1,99
putting_green_20,home_office_53,0,99
sandbar_7,field_cultivated_18,0,99
kitchen_17,forest_needleleaf_10,1,99
street_18,living_room_209,0,99
badlands_8,playground_9,0,99
manufactured_home_5,kitchen_9,0,99
kitchen_36,bedroom_277,1,99
vegetable_garden_41,highway_203,1,99
street_15,forest_road_32,1,99
canal_urban_4,bedroom_370,0,99
monastery_outdoor_21,general_store_indoor_5,0,99
abbey_41,badlands_80,1,99
auditorium_19,dining_room_209,1,99
parking_garage_indoor_3,home_office_6,0,99
valley_25,dining_room_36,0,99
living_room_87,manufactured_home_52,1,99
bedroom_163,tree_farm_3,1,99
playground_23,swimming_pool_outdoor_9,0,99
orchard_10,pasture_135,0,99
athletic_field_outdoor_5,badlands_119,1,99
river_4,kitchen_10,0,99
office_building_9,volleyball_court_outdoor_2,1,99
ski_slope_12,butte_2,1,99
sandbar_27,toll_plaza_1,0,99
badlands_49,islet_1,0,99
sandbar_6,theater_indoor_seats_1,0,99
badlands_76,recreation_room_12,0,99
living_room_181,badlands_27,1,99
forest_broadleaf_24,dining_room_117,0,99
fairway_62,kitchen_85,0,99
forest_path_41,kitchen_185,0,99
waiting_room_68,canal_natural_55,1,99
lake_natural_34,dining_room_95,0,99
mountain_snowy_9,dining_room_178,0,99
park_9,hayfield_8,1,99
athletic_field_outdoor_12,kasbah_3,1,99
mountain_122,berth_8,0,99
field_wild_8,home_office_9,0,99
highway_135,highway_115,0,99
playground_79,corridor_22,0,99
canal_urban_68,fairway_61,1,99
ballroom_9,kitchenette_4,0,99
forest_path_33,playground_84,0,99
living_room_192,cabin_outdoor_57,1,99
poolroom_home_56,kitchen_65,1,99
bathroom_78,kasbah_40,1,99
pasture_121,forest_road_24,1,99
playground_32,cottage_garden_16,1,99
driveway_22,beach_47,1,99
waterfall_fan_6,bedroom_206,0,99
bedroom_26,kitchenette_11,0,99
forest_needleleaf_5,restaurant_10,0,99
living_room_108,playground_91,1,99
orchard_1,kasbah_19,0,99
apartment_building_outdoor_40,hotel_room_126,0,99
botanical_garden_20,corridor_13,0,99
waiting_room_34,banquet_hall_7,0,99
golf_course_111,pasture_109,1,99
forest_broadleaf_6,dining_room_120,0,99
bus_interior_12,waiting_room_54,0,99
badlands_81,canal_urban_33,0,99
corridor_18,attic_75,1,99
playground_112,kitchen_98,0,99
kitchen_1,apartment_building_outdoor_38,1,99
snowfield_11,playground_22,0,99
amphitheater_21,bathroom_43,1,99
yard_24,watering_hole_14,1,99
viaduct_15,restaurant_23,0,99
living_room_206,arch_9,1,99
parking_lot_40,amphitheater_1,1,99
living_room_159,bathroom_130,0,99
manufactured_home_54,golf_course_36,1,99
marsh_5,auditorium_8,0,99
bedroom_359,dinette_home_24,1,99
hotel_room_108,boardwalk_5,1,99
lobby_5,waiting_room_74,1,99
mountain_126,hotel_room_6,0,99
living_room_291,wheat_field_6,1,99
pasture_25,dinette_home_17,0,99
desert_sand_15,street_3,0,99
library_indoor_30,putting_green_21,1,99
playground_106,art_gallery_18,0,99
kitchen_246,desert_sand_31,1,99
underwater_coral_reef_1,nursery_22,0,99
home_office_26,river_24,1,99
biology_laboratory_8,utility_room_6,1,99
river_36,dining_room_19,0,99
sandbar_42,beach_49,0,99
forest_needleleaf_13,dining_room_11,0,99
playground_112,bedroom_97,0,99
driveway_30,dining_room_138,0,99
waiting_room_31,bedroom_17,1,99
ski_slope_9,general_store_outdoor_8,0,99
playground_76,waterfall_block_7,1,99
kitchen_241,corridor_12,0,99
living_room_186,bathroom_102,1,99
fairway_38,living_room_37,0,99
bayou_2,pond_4,1,99
pond_6,basement_1,0,99
hotel_room_124,beauty_salon_37,0,99
fairway_54,parking_lot_14,0,99
playground_122,parlor_39,0,99
bus_interior_2,badlands_96,1,99
hotel_room_25,mountain_snowy_12,1,99
bus_interior_9,orchard_53,1,99
library_indoor_34,mansion_36,1,99
canal_urban_63,cottage_garden_63,1,99
playground_53,cottage_garden_41,1,99
golf_course_103,mansion_66,0,99
living_room_116,swamp_1,1,99
fairway_68,bedroom_99,0,99
waiting_room_67,dining_room_184,0,99
vineyard_33,waiting_room_6,0,99
cottage_garden_58,yard_23,0,99
bedroom_306,playground_87,1,99
basilica_1,moat_water_14,1,99
driveway_34,living_room_178,0,99
lobby_22,lecture_room_15,0,99
dining_room_106,forest_broadleaf_22,1,99
highway_26,athletic_field_outdoor_13,1,99
bedroom_199,playroom_8,1,99
nursery_20,creek_83,1,99
bayou_4,dinette_vehicle_66,0,99
waterfall_block_13,bathroom_53,0,99
badlands_28,golf_course_62,0,99
bedroom_84,orchard_56,1,99
watering_hole_10,river_3,0,99
pond_29,bedroom_19,0,99
athletic_field_outdoor_7,badlands_87,1,99
hotel_room_95,apartment_building_outdoor_27,1,99
ski_lodge_4,street_8,1,99
mountain_124,canal_urban_44,0,99
living_room_152,attic_68,0,99
mountain_46,creek_9,1,99
botanical_garden_11,kitchen_126,0,99
recreation_room_4,parking_lot_26,1,99
subway_interior_3,highway_12,1,99
hotel_room_48,mountain_57,1,99
parlor_41,attic_27,1,99
dinette_vehicle_61,tree_farm_8,1,99
restaurant_14,apartment_building_outdoor_23,1,99
lobby_13,golf_course_22,1,99
lake_natural_79,bedroom_110,0,99
amphitheater_28,kitchen_165,0,99
kitchen_88,lobby_5,1,99
cabin_outdoor_82,palace_17,0,99
orchard_24,assembly_line_2,0,99
hotel_room_117,street_20,1,99
dining_room_122,forest_broadleaf_2,1,99
reception_12,kitchen_133,1,99
cabin_outdoor_43,orchard_68,1,99
dining_room_33,bathroom_38,0,99
golf_course_27,fairway_20,1,99
art_gallery_10,mountain_snowy_27,1,99
lake_natural_58,baseball_field_16,0,99
manufactured_home_48,living_room_3,0,99
highway_89,kitchen_154,0,99
bedroom_359,beauty_salon_51,0,99
vineyard_38,creek_60,1,99
highway_112,valley_9,1,99
living_room_311,general_store_outdoor_47,1,99
manufactured_home_20,bedroom_24,0,99
sandbar_44,sandbar_28,0,99
cafeteria_7,kitchen_233,1,99
beauty_salon_31,berth_14,1,99
lobby_1,general_store_indoor_8,0,99
dinette_vehicle_12,canal_natural_59,1,99
parking_lot_28,living_room_253,0,99
cabin_outdoor_48,bathroom_101,0,99
cabin_outdoor_71,hotel_room_13,0,99
dining_room_136,bedroom_376,1,99
amphitheater_44,desert_sand_3,1,99
residential_neighborhood_3,kitchenette_2,0,99
bedroom_69,living_room_152,1,99
mountain_50,movie_theater_indoor_1,0,99
dining_room_215,aqueduct_33,1,99
highway_43,field_cultivated_7,1,99
hotel_room_108,marsh_28,1,99
forest_broadleaf_8,dining_room_103,0,99
botanical_garden_44,dinette_home_17,0,99
valley_24,dinette_vehicle_20,0,99
canal_urban_68,lake_natural_55,1,99
dining_car_6,beach_51,1,99
general_store_outdoor_44,dining_room_11,0,99
living_room_79,apartment_building_outdoor_49,1,99
dining_room_45,dining_room_160,1,99
beach_34,ski_slope_9,1,99
living_room_200,home_office_47,1,99
cabin_outdoor_41,playroom_3,0,99
pasture_58,swimming_pool_outdoor_47,0,99
beauty_salon_42,kitchen_110,1,99
library_indoor_7,sea_cliff_1,1,99
living_room_141,golf_course_23,1,99
attic_40,ice_shelf_25,1,99
auditorium_1,forest_road_30,1,99
manufactured_home_80,ice_shelf_26,1,99
kitchen_127,aqueduct_56,1,99
living_room_153,street_2,1,99
kitchen_235,moat_water_2,1,99
street_2,tree_farm_5,1,99
kitchen_70,attic_52,1,99
berth_12,dining_room_206,1,99
nursery_38,desert_vegetation_14,1,99
kitchen_216,cubicle_office_30,1,99
forest_path_14,lake_natural_29,1,99
wheat_field_18,living_room_6,0,99
highway_61,attic_50,0,99
bedroom_32,cabin_outdoor_12,1,99
dining_room_116,forest_needleleaf_14,1,99
ice_floe_8,picnic_area_22,0,99
bedroom_388,boardwalk_28,1,99
apartment_building_outdoor_65,mansion_9,1,99
restaurant_23,dining_room_230,0,99
mountain_29,manufactured_home_23,0,99
driveway_19,apartment_building_outdoor_52,0,99
cabin_outdoor_68,hotel_room_116,0,99
ocean_3,pasture_72,0,99
corridor_14,creek_73,1,99
lake_natural_33,bedroom_365,0,99
airport_terminal_11,bedroom_325,1,99
corridor_10,apartment_building_outdoor_30,1,99
beauty_salon_48,mountain_139,1,99
pasture_5,museum_indoor_2,0,99
balcony_interior_19,swimming_pool_outdoor_62,0,99
alley_12,attic_65,1,99
vineyard_86,living_room_45,0,99
forest_path_46,canal_urban_35,0,99
field_wild_23,golf_course_22,0,99
river_30,dinette_vehicle_41,0,99
cubicle_office_10,library_indoor_43,0,99
bathroom_67,wheat_field_32,1,99
waterfall_fan_1,mountain_39,0,99
mountain_110,pavilion_11,0,99
living_room_183,bedroom_325,0,99
vegetable_garden_46,dining_room_55,0,99
kitchen_92,fairway_55,1,99
galley_26,highway_58,1,99
swimming_pool_outdoor_27,hotel_room_120,0,99
dining_room_109,forest_broadleaf_4,1,99
apartment_building_outdoor_68,living_room_226,0,99
highway_19,dinette_home_29,0,99
orchard_5,parlor_14,0,99
amphitheater_6,railroad_track_16,1,99
vineyard_67,canal_urban_55,0,99
street_10,waiting_room_61,1,99
balcony_interior_22,ice_floe_5,1,99
forest_road_10,underwater_coral_reef_21,1,99
patio_33,arch_10,1,99
canal_urban_3,highway_244,0,99
pasture_50,cabin_outdoor_49,0,99
hotel_room_124,bayou_26,1,99
creek_51,pond_42,0,99
vineyard_56,playroom_36,0,99
dining_room_179,baseball_field_2,1,99
pasture_29,patio_20,0,99
highway_113,kitchen_56,0,99
highway_10,pasture_72,1,99
canal_natural_47,hotel_room_43,0,99
pasture_39,mountain_snowy_7,0,99
apartment_building_outdoor_1,highway_55,0,99
barn_27,alley_19,0,99
wet_bar_6,corridor_12,0,99
living_room_260,vegetable_garden_39,1,99
swamp_1,snowfield_23,1,99
tree_farm_1,creek_49,1,99
bathroom_130,underwater_coral_reef_22,1,99
dinette_vehicle_8,beach_67,1,99
courtroom_19,dining_room_175,1,99
forest_broadleaf_15,dining_room_115,0,99
islet_5,forest_path_36,0,99
courtroom_2,poolroom_home_9,1,99
manufactured_home_65,ice_floe_17,1,99
parlor_1,orchard_63,1,99
hotel_room_56,badlands_47,1,99
golf_course_71,pond_36,1,99
forest_needleleaf_19,kitchen_79,0,99
waiting_room_63,orchard_3,1,99
swimming_pool_outdoor_59,living_room_215,0,99
baseball_field_17,lake_natural_24,1,99
berth_18,bathroom_99,0,99
badlands_92,orchard_11,0,99
art_studio_5,living_room_119,1,99
bathroom_123,art_studio_7,1,99
kitchen_175,dinette_home_3,1,99
dinette_vehicle_19,canal_natural_38,1,99
utility_room_1,dinette_vehicle_43,1,99
wheat_field_38,canal_urban_3,0,99
hotel_room_50,mountain_10,1,99
valley_5,amphitheater_46,0,99
viaduct_29,marsh_16,1,99
dining_room_159,manufactured_home_69,1,99
pasture_129,library_indoor_35,0,99
cabin_outdoor_36,bedroom_354,0,99
river_20,mountain_100,1,99
mansion_61,orchard_70,1,99
ski_slope_22,basilica_2,0,99
beach_37,campus_6,0,99
creek_9,dining_room_118,0,99
forest_broadleaf_16,dining_room_114,0,99
kitchen_232,wheat_field_35,1,99
swimming_pool_indoor_11,yard_20,1,99
street_34,lobby_11,0,99
mansion_35,living_room_204,0,99
ski_slope_25,movie_theater_indoor_9,0,99
bedroom_172,hotel_room_126,1,99
underwater_coral_reef_4,bedroom_257,0,99
living_room_87,picnic_area_24,1,99
bedroom_185,botanical_garden_6,1,99
dinette_vehicle_20,pasture_4,1,99
arch_2,playground_35,0,99
home_office_48,moat_water_16,1,99
mountain_snowy_36,dinette_home_19,0,99
field_cultivated_4,botanical_garden_36,1,99
badlands_7,patio_26,0,99
railroad_track_12,butte_3,1,99
kindergarden_classroom_1,kitchenette_13,1,99
mountain_snowy_69,fairway_21,0,99
banquet_hall_17,office_7,1,99
apartment_building_outdoor_61,mountain_18,1,99
playground_130,living_room_99,0,99
dining_room_10,driveway_35,1,99
highway_159,mountain_38,1,99
hotel_room_124,living_room_290,0,99
hill_7,residential_neighborhood_3,0,99
banquet_hall_1,watering_hole_16,1,99
patio_25,parking_lot_65,0,99
lecture_room_27,pond_9,1,99
golf_course_99,restaurant_25,0,99
dining_room_118,forest_broadleaf_14,1,99
viaduct_32,bedroom_83,0,99
restaurant_1,playground_94,1,99
nursery_6,yard_21,1,99
snowfield_24,golf_course_44,0,99
bedroom_301,living_room_53,1,99
harbor_8,hotel_room_42,0,99
driveway_9,vegetable_garden_29,1,99
pasture_34,bedroom_147,0,99
poolroom_establishment_5,creek_89,1,99
forest_road_12,bedroom_344,0,99
living_room_67,vineyard_23,1,99
aqueduct_68,mountain_snowy_30,1,99
pasture_45,highway_161,0,99
restaurant_4,warehouse_indoor_1,0,99
kitchen_39,pond_46,1,99
moat_water_20,living_room_84,0,99
bathroom_16,wet_bar_20,1,99
amphitheater_32,watering_hole_5,1,99
aqueduct_28,alley_21,0,99
pasture_83,dining_room_228,0,99
beauty_salon_39,bedroom_115,1,99
forest_path_47,kitchen_153,0,99
viaduct_3,playground_27,0,99
boardwalk_25,kitchenette_8,0,99
veranda_15,waterfall_block_5,1,99
athletic_field_outdoor_9,amphitheater_37,0,99
pond_23,berth_4,0,99
pavilion_21,pasture_126,1,99
ice_floe_21,cafeteria_14,0,99
dining_room_105,forest_broadleaf_11,1,99
viaduct_45,manufactured_home_40,0,99
abbey_11,forest_road_31,1,99
forest_path_50,playground_20,0,99
amphitheater_41,living_room_160,0,99
bedroom_347,art_gallery_18,1,99
dining_car_3,abbey_30,1,99
kitchen_135,golf_course_19,1,99
valley_27,apartment_building_outdoor_15,0,99
boardwalk_30,parlor_11,0,99
pond_37,badlands_109,1,99
restaurant_11,monastery_outdoor_26,1,99
ice_shelf_7,mountain_127,0,99
kitchen_94,highway_3,0,99
playground_17,poolroom_home_43,0,99
restaurant_29,library_indoor_21,0,99
bathroom_5,bedroom_154,0,99
boardwalk_20,living_room_263,0,99
manufactured_home_70,dining_room_71,0,99
sandbar_2,mountain_82,0,99
desert_sand_21,ski_resort_5,0,99
canal_natural_58,attic_44,0,99
kitchen_207,attic_9,1,99
auditorium_15,river_31,1,99
bedroom_256,bedroom_61,1,99
library_indoor_29,kitchen_187,1,99
sea_cliff_9,bathroom_130,0,99
auditorium_18,sandbar_28,0,99
courtroom_13,sandbar_29,1,99
desert_sand_5,mountain_78,1,99
forest_broadleaf_21,dining_room_111,0,99
 botanical_garden_1, waiting_room_1,0,100
hotel_room_16,living_room_198,0,100
lake_natural_91,barn_1,0,100
topiary_garden_1,apartment_building_outdoor_33,0,100
wet_bar_12,corridor_6,1,100
dining_room_36,lobby_27,0,100
mansion_54,golf_course_12,1,100
waterfall_fan_2,wheat_field_21,1,100
marsh_34,golf_course_33,0,100
beauty_salon_36,manufactured_home_26,1,100
waiting_room_68,canal_natural_50,1,100
barn_33,office_13,1,100
hotel_room_32,mountain_snowy_72,1,100
parking_lot_45,living_room_75,0,100
ski_slope_5,highway_236,0,100
dining_room_97,pasture_26,1,100
mountain_104,living_room_149,0,100
bedroom_180,aqueduct_63,1,100
aqueduct_26,lake_natural_49,1,100
dinette_vehicle_53,mountain_144,1,100
dinette_home_21,parking_lot_2,1,100
mountain_snowy_69,monastery_outdoor_9,0,100
kitchen_154,veranda_15,1,100
living_room_267,playroom_11,1,100
living_room_42,bedroom_355,1,100
canal_natural_25,dinette_home_24,0,100
playground_30,attic_22,1,100
playground_60,waiting_room_3,0,100
patio_17,kasbah_20,1,100
forest_broadleaf_13,dining_room_124,0,100
highway_107,hotel_room_5,0,100
pasture_139,restaurant_24,0,100
restaurant_10,butte_3,1,100
kasbah_14,airport_terminal_10,0,100
bedroom_149,vineyard_27,1,100
hotel_room_118,patio_13,1,100
berth_1,tree_house_8,0,100
field_wild_9,cubicle_office_37,0,100
art_gallery_18,hotel_room_78,0,100
beauty_salon_44,kitchen_17,1,100
office_building_12,mountain_41,1,100
mansion_15,parking_lot_22,1,100
restaurant_13,beach_68,1,100
living_room_298,playground_43,1,100
creek_85,restaurant_28,0,100
fairway_63,playground_125,0,100
mountain_76,beach_58,1,100
fairway_25,bathroom_22,0,100
picnic_area_9,living_room_144,1,100
wave_1,moat_water_2,0,100
living_room_235,monastery_outdoor_1,1,100
kitchen_26,nursery_1,1,100
bedroom_84,forest_path_46,1,100
vineyard_27,library_indoor_44,0,100
dining_room_13,restaurant_23,1,100
valley_20,orchard_31,0,100
ocean_7,vegetable_garden_30,0,100
amphitheater_22,highway_57,1,100
creek_83,parking_lot_8,0,100
dining_room_101,forest_broadleaf_11,1,100
hotel_room_68,living_room_142,1,100
fairway_2,beach_42,1,100
bathroom_65,creek_63,1,100
kitchenette_4,field_cultivated_24,1,100
golf_course_31,bedroom_16,0,100
living_room_178,art_gallery_4,1,100
restaurant_8,living_room_267,1,100
gift_shop_34,vineyard_75,1,100
playground_112,dinette_vehicle_47,0,100
dining_room_195,badlands_54,1,100
living_room_299,alley_13,1,100
kasbah_28,dinette_vehicle_32,0,100
swimming_pool_outdoor_6,waterfall_fan_3,1,100
forest_path_55,poolroom_home_9,0,100
tree_farm_19,nursery_30,0,100
badlands_71,dining_room_17,0,100
highway_24,living_room_106,0,100
mansion_75,orchard_43,1,100
hotel_room_12,attic_38,1,100
dining_room_42,badlands_97,1,100
general_store_indoor_3,playground_52,0,100
mansion_37,pond_19,1,100
street_31,vineyard_74,0,100
highway_163,iceberg_3,1,100
driveway_37,mountain_10,1,100
wheat_field_28,wheat_field_47,0,100
waiting_room_42,orchard_44,1,100
corridor_24,tree_farm_5,1,100
kitchen_217,butte_8,1,100
forest_broadleaf_17,dining_room_109,0,100
arch_5,badlands_24,1,100
living_room_112,dining_room_89,0,100
hayfield_4,driveway_21,0,100
vegetable_garden_14,desert_vegetation_19,1,100
kitchen_101,playroom_2,1,100
cottage_garden_18,swimming_pool_outdoor_24,1,100
field_wild_28,bedroom_219,0,100
ice_floe_1,cottage_garden_38,0,100
creek_15,monastery_outdoor_19,0,100
badlands_17,abbey_30,0,100
dining_room_147,monastery_outdoor_13,0,100
living_room_262,cottage_garden_58,1,100
restaurant_11,dinette_vehicle_72,1,100
alley_2,aqueduct_6,1,100
pasture_96,highway_52,0,100
kitchen_10,field_wild_4,1,100
gift_shop_25,pond_16,1,100
poolroom_home_41,bayou_24,1,100
park_4,waterfall_plunge_8,1,100
kitchen_70,snowfield_24,1,100
poolroom_home_50,street_31,1,100
golf_course_46,pasture_99,1,100
bedroom_31,bathroom_108,0,100
lake_natural_6,bedroom_213,0,100
living_room_29,pasture_95,1,100
home_office_17,mountain_48,1,100
living_room_60,vegetable_garden_20,1,100
badlands_57,desert_sand_9,1,100
bathroom_63,living_room_189,1,100
dining_room_120,forest_needleleaf_11,1,100
parlor_34,office_building_26,0,100
library_indoor_16,highway_72,1,100
office_building_29,beauty_salon_43,1,100
ice_shelf_24,hotel_room_58,0,100
airport_terminal_2,vineyard_9,1,100
living_room_95,dinette_vehicle_12,1,100
barn_34,ice_floe_2,1,100
dining_room_71,bathroom_1,1,100
kitchen_66,kitchen_234,1,100
mountain_79,canal_urban_83,0,100
aqueduct_3,highway_173,1,100
aqueduct_10,aqueduct_3,1,100
forest_path_40,vineyard_13,0,100
ski_lodge_5,hotel_room_125,1,100
park_11,living_room_54,1,100
poolroom_home_28,golf_course_37,1,100
banquet_hall_6,creek_19,1,100
golf_course_10,lobby_34,1,100
cafeteria_14,playroom_4,1,100
highway_143,galley_42,0,100
attic_35,botanical_garden_37,1,100
hayfield_10,mountain_56,1,100
living_room_292,canal_natural_16,0,100
kitchen_81,living_room_101,1,100
boardwalk_10,barn_33,1,100
desert_sand_31,office_building_13,0,100
bedroom_192,amphitheater_37,0,100
vineyard_68,cottage_garden_34,1,100
office_14,driveway_26,0,100
forest_broadleaf_6,dining_room_106,0,100
bathroom_29,living_room_171,1,100
yard_25,bedroom_216,1,100
balcony_interior_17,dinette_vehicle_5,1,100
poolroom_home_2,living_room_160,1,100
bayou_18,railroad_track_14,0,100
playground_41,highway_129,1,100
pasture_96,golf_course_67,0,100
amphitheater_38,creek_11,1,100
arch_14,forest_broadleaf_2,1,100
hotel_room_75,waiting_room_22,1,100
hill_7,kitchen_146,1,100
kitchen_62,bedroom_156,1,100
galley_18,bedroom_56,1,100
pasture_42,field_wild_2,1,100
beach_15,living_room_28,0,100
kindergarden_classroom_2,attic_40,1,100
cottage_garden_31,mansion_25,1,100
arch_10,office_11,1,100
forest_road_27,home_office_49,0,100
waiting_room_2,lecture_room_20,0,100
poolroom_home_53,living_room_15,1,100
lecture_room_21,living_room_77,1,100
parlor_26,parking_lot_30,1,100
corridor_13,hotel_room_29,1,100
kitchen_53,beach_63,1,100
hotel_room_23,driveway_29,1,100
parking_lot_3,restaurant_26,1,100
patio_28,galley_50,1,100
living_room_54,botanical_garden_28,1,100
forest_needleleaf_12,dining_room_125,0,100
parlor_18,creek_49,1,100
ski_slope_6,hotel_room_117,1,100
highway_19,dining_room_43,1,100
golf_course_32,badlands_115,1,100
islet_3,courtroom_19,0,100
palace_9,playground_139,1,100
general_store_indoor_19,dinette_home_13,1,100
bedroom_359,hotel_room_4,0,100
moat_water_7,mountain_76,1,100
patio_5,golf_course_89,1,100
hotel_room_82,sandbar_28,1,100
swimming_pool_outdoor_69,attic_84,0,100
creek_5,swimming_pool_outdoor_39,0,100
highway_93,swimming_pool_outdoor_40,1,100
dining_room_105,river_38,0,100
golf_course_9,waiting_room_20,1,100
galley_33,pond_21,1,100
hayfield_17,highway_240,1,100
highway_188,highway_114,1,100
waterfall_plunge_1,golf_course_80,0,100
cottage_garden_6,bedroom_35,1,100
kitchen_31,dinette_vehicle_45,1,100
forest_needleleaf_9,pond_4,0,100
boardwalk_27,living_room_52,1,100
bedroom_374,highway_40,0,100
desert_vegetation_1,pond_28,0,100
bathroom_93,mountain_snowy_9,1,100
kitchen_39,restaurant_patio_11,0,100
bedroom_241,fairway_54,0,100
forest_broadleaf_8,dining_room_115,0,100
nursery_10,wet_bar_3,1,100
highway_56,highway_120,0,100
attic_53,living_room_65,1,100
mountain_61,poolroom_home_29,0,100
mountain_25,bathroom_44,0,100
art_studio_6,boardwalk_6,1,100
manufactured_home_28,marsh_39,1,100
bedroom_102,living_room_240,0,100
botanical_garden_33,dining_room_34,0,100
office_building_31,playroom_32,1,100
swimming_pool_outdoor_29,poolroom_home_49,1,100
golf_course_51,iceberg_1,1,100
canal_urban_38,fairway_39,1,100
