leftlist,rightlist,responselist,Subject
street_33,mountain_snowy_31,1,160
utility_room_3,viaduct_47,1,160
picnic_area_18,viaduct_15,1,160
mountain_snowy_22,alley_20,0,160
highway_174,vegetable_garden_34,0,160
beach_28,bedroom_213,0,160
youth_hostel_8,beach_57,1,160
fairway_46,beach_18,1,160
sea_cliff_8,kitchen_187,0,160
pond_38,canal_urban_20,0,160
hotel_room_118,badlands_20,1,160
kitchen_39,pasture_125,1,160
moat_water_4,mountain_72,1,160
field_wild_10,bedroom_305,0,160
beach_40,bedroom_230,0,160
hotel_room_5,highway_18,1,160
apartment_building_outdoor_2,kitchen_40,0,160
waiting_room_1,bedroom_269,0,160
aqueduct_62,kitchen_251,0,160
bathroom_2,yard_11,1,160
driveway_40,pasture_38,1,160
ice_shelf_22,ice_floe_24,1,160
kitchen_116,attic_36,0,160
bedroom_361,highway_59,1,160
playground_149,canal_urban_50,1,160
living_room_24,field_cultivated_28,1,160
playground_59,parking_lot_49,1,160
orchard_69,highway_69,1,160
highway_144,home_office_15,0,160
fairway_18,lobby_37,0,160
pasture_104,sandbar_42,1,160
bedroom_114,kasbah_8,1,160
bayou_14,cottage_garden_13,0,160
dining_room_95,golf_course_85,1,160
kitchen_65,golf_course_20,1,160
bedroom_183,beach_10,1,160
canal_natural_17,general_store_outdoor_3,0,160
playground_77,canal_natural_41,1,160
recreation_room_15,swimming_pool_outdoor_31,1,160
manufactured_home_33,picnic_area_1,1,160
ski_slope_7,vegetable_garden_1,1,160
lake_natural_38,office_building_38,0,160
mountain_138,balcony_interior_14,0,160
hill_5,moat_water_33,0,160
beauty_salon_6,living_room_284,0,160
hotel_room_7,valley_2,1,160
forest_road_33,lake_natural_40,1,160
driveway_32,dinette_vehicle_14,0,160
canal_urban_4,bedroom_49,0,160
mountain_57,bistro_indoor_5,0,160
corridor_3,pasture_35,1,160
watering_hole_17,fairway_82,1,160
dining_room_38,driving_range_outdoor_3,1,160
driveway_46,bedroom_309,0,160
hotel_room_56,creek_35,1,160
waiting_room_37,canal_natural_24,1,160
manufactured_home_1,dining_room_80,0,160
creek_74,living_room_309,0,160
art_gallery_12,waiting_room_30,0,160
river_10,badlands_68,1,160
home_office_2,yard_36,1,160
general_store_outdoor_32,vegetable_garden_9,0,160
apartment_building_outdoor_62,dinette_vehicle_36,0,160
field_cultivated_4,apartment_building_outdoor_10,0,160
fairway_53,bedroom_277,0,160
bedroom_78,beach_11,1,160
art_studio_12,mountain_61,1,160
restaurant_6,bedroom_377,1,160
beauty_salon_27,general_store_outdoor_32,1,160
highway_167,field_cultivated_34,1,160
living_room_237,lake_natural_26,1,160
mountain_150,mountain_154,1,160
vineyard_48,pond_23,1,160
pasture_55,hotel_room_62,0,160
cabin_outdoor_20,vegetable_garden_46,0,160
viaduct_32,playground_74,0,160
forest_broadleaf_14,manufactured_home_2,0,160
playroom_13,dining_room_166,0,160
beauty_salon_22,highway_231,1,160
hotel_room_111,bathroom_42,0,160
bedroom_246,butte_28,1,160
viaduct_33,beach_47,1,160
mountain_35,berth_4,0,160
lake_natural_28,aqueduct_64,0,160
bedroom_370,airport_terminal_13,1,160
abbey_37,railroad_track_6,0,160
pond_10,lake_natural_30,1,160
bedroom_299,fairway_56,1,160
poolroom_home_13,ballroom_3,0,160
forest_broadleaf_1,dinette_vehicle_7,0,160
abbey_43,dinette_home_24,0,160
bathroom_38,living_room_310,1,160
recreation_room_10,courtroom_6,0,160
hotel_room_119,highway_35,1,160
playground_8,highway_130,1,160
beach_59,bedroom_256,0,160
beauty_salon_36,kitchen_126,0,160
parking_lot_56,dining_room_217,0,160
abbey_34,highway_76,0,160
pasture_108,viaduct_18,0,160
creek_91,monastery_outdoor_23,0,160
golf_course_44,living_room_212,0,160
highway_227,cubicle_office_20,0,160
arch_9,moat_water_12,1,160
playroom_29,driveway_17,1,160
picnic_area_24,beach_37,1,160
parlor_29,kitchen_103,0,160
park_1,boardwalk_4,0,160
dining_room_133,parlor_23,1,160
forest_road_9,living_room_215,0,160
abbey_32,mansion_34,0,160
canal_natural_7,bedroom_206,0,160
tree_farm_15,ocean_6,1,160
kitchen_105,field_cultivated_2,1,160
balcony_interior_20,general_store_outdoor_9,0,160
yard_31,waiting_room_24,0,160
restaurant_7,waiting_room_28,1,160
badlands_94,yard_22,0,160
volleyball_court_outdoor_1,aqueduct_41,0,160
youth_hostel_12,cottage_garden_18,1,160
desert_sand_18,orchard_45,0,160
golf_course_16,amphitheater_37,0,160
amphitheater_42,restaurant_7,0,160
badlands_102,underwater_coral_reef_14,0,160
bayou_13,canal_natural_1,0,160
bedroom_165,beach_17,1,160
yard_8,living_room_237,0,160
playground_8,aqueduct_16,1,160
playground_127,cubicle_office_42,0,160
bathroom_27,living_room_151,1,160
airport_terminal_8,fairway_39,1,160
mansion_31,waterfall_block_9,1,160
living_room_106,dining_room_87,0,160
living_room_30,botanical_garden_25,1,160
highway_156,orchard_11,1,160
topiary_garden_1,general_store_outdoor_4,0,160
botanical_garden_15,playroom_28,0,160
youth_hostel_13,bedroom_252,0,160
balcony_interior_42,canal_urban_23,1,160
botanical_garden_20,manufactured_home_41,0,160
cafeteria_5,bedroom_310,0,160
dining_room_188,beauty_salon_52,0,160
dinette_home_38,kitchen_42,0,160
hotel_room_102,playground_104,1,160
manufactured_home_18,field_wild_23,1,160
kasbah_19,swimming_pool_outdoor_14,0,160
living_room_288,beauty_salon_26,0,160
canal_urban_13,mountain_86,1,160
cubicle_office_10,manufactured_home_16,1,160
valley_11,bedroom_6,0,160
playroom_13,kitchen_154,0,160
bathroom_50,living_room_61,0,160
attic_53,kitchen_246,0,160
dining_room_218,desert_vegetation_10,1,160
beauty_salon_1,hayfield_17,1,160
beach_7,bedroom_106,0,160
dining_room_198,poolroom_home_18,1,160
badlands_100,lobby_40,0,160
manufactured_home_9,apartment_building_outdoor_67,1,160
corridor_7,alley_12,1,160
street_27,park_14,1,160
waiting_room_77,biology_laboratory_2,0,160
mountain_49,desert_vegetation_17,0,160
subway_interior_1,alley_14,1,160
aqueduct_48,ice_floe_17,1,160
abbey_30,living_room_291,0,160
office_building_30,living_room_68,0,160
vegetable_garden_32,golf_course_68,1,160
aqueduct_17,dinette_vehicle_31,0,160
kitchen_14,canal_natural_8,1,160
fairway_13,highway_126,0,160
snowfield_5,playroom_16,0,160
apartment_building_outdoor_57,vineyard_40,1,160
highway_235,highway_50,0,160
dinette_vehicle_32,putting_green_16,1,160
hotel_room_125,highway_244,1,160
recreation_room_11,abbey_8,1,160
wet_bar_22,butte_21,1,160
cabin_outdoor_40,monastery_outdoor_3,0,160
attic_47,galley_12,0,160
kitchen_79,botanical_garden_24,1,160
dining_room_177,canal_urban_86,1,160
bathroom_52,dinette_vehicle_2,1,160
ice_shelf_9,kitchen_109,0,160
hotel_room_131,dinette_home_19,1,160
bedroom_381,beach_35,1,160
 beach_5, kitchen_121,0,161
living_room_79,forest_path_12,1,161
dining_room_176,fairway_29,1,161
gift_shop_29,boardwalk_7,1,161
lake_natural_8,bedroom_169,0,161
office_7,hotel_room_7,0,161
bedroom_370,cottage_garden_60,1,161
pasture_128,palace_5,1,161
nursery_17,snowfield_27,1,161
living_room_267,bedroom_326,0,161
art_gallery_4,mountain_33,1,161
beach_68,dinette_vehicle_26,0,161
mansion_53,swimming_pool_outdoor_59,0,161
orchard_38,cubicle_office_8,0,161
living_room_46,forest_needleleaf_13,1,161
volleyball_court_outdoor_1,bedroom_277,0,161
cottage_garden_61,golf_course_38,1,161
amphitheater_29,viaduct_10,1,161
driveway_55,library_indoor_36,0,161
kitchen_90,beach_27,1,161
river_33,fairway_32,1,161
moat_water_8,dinette_vehicle_72,0,161
desert_vegetation_23,balcony_interior_19,0,161
lake_natural_38,bathroom_54,0,161
living_room_109,playground_112,1,161
viaduct_13,barn_32,1,161
highway_30,abbey_1,1,161
kitchen_30,badlands_25,1,161
lake_natural_28,kitchen_102,0,161
bedroom_260,beach_24,0,161
living_room_156,viaduct_48,1,161
lobby_29,dining_room_149,0,161
field_wild_35,bedroom_173,0,161
wet_bar_20,aqueduct_60,1,161
bathroom_32,restaurant_12,1,161
badlands_88,dining_room_41,0,161
playground_149,library_indoor_3,0,161
kitchen_109,living_room_222,1,161
reception_11,kasbah_5,1,161
lake_natural_62,cottage_garden_6,0,161
creek_31,forest_path_48,1,161
dining_room_73,home_office_59,0,161
waiting_room_31,cabin_outdoor_12,1,161
desert_sand_31,mountain_29,0,161
beauty_salon_29,harbor_13,1,161
wet_bar_20,dining_room_103,1,161
art_studio_12,manufactured_home_22,1,161
kitchen_164,canal_natural_12,1,161
art_gallery_3,bedroom_345,0,161
botanical_garden_41,butte_8,1,161
forest_needleleaf_6,parlor_35,0,161
sandbar_34,hotel_room_120,0,161
hotel_room_115,parking_lot_6,1,161
poolroom_home_2,parking_lot_23,1,161
river_40,badlands_122,1,161
general_store_indoor_15,playground_86,1,161
barn_42,bedroom_140,0,161
yard_29,pavilion_8,1,161
desert_vegetation_17,home_office_48,0,161
beach_31,bedroom_119,0,161
bathroom_99,pond_41,1,161
bedroom_103,badlands_44,1,161
parking_lot_71,veranda_14,0,161
bus_interior_8,residential_neighborhood_5,1,161
wet_bar_2,bedroom_226,1,161
living_room_157,vegetable_garden_34,1,161
ice_shelf_11,cubicle_office_40,0,161
field_wild_31,badlands_130,0,161
cabin_outdoor_30,aqueduct_23,0,161
canal_urban_36,canal_urban_79,1,161
corridor_1,playground_127,1,161
fairway_77,hill_8,0,161
vegetable_garden_21,aqueduct_52,1,161
recreation_room_11,canal_urban_80,1,161
bedroom_65,vegetable_garden_10,1,161
galley_36,bedroom_335,1,161
sea_cliff_9,field_cultivated_18,0,161
aqueduct_7,sandbar_1,1,161
balcony_interior_31,mountain_snowy_69,1,161
restaurant_4,gift_shop_2,0,161
manufactured_home_41,pasture_103,1,161
highway_5,dining_room_136,0,161
forest_road_1,driveway_35,0,161
balcony_interior_41,ballroom_4,0,161
hotel_room_130,kitchen_256,0,161
basement_5,dining_room_187,0,161
bedroom_227,living_room_231,1,161
living_room_15,badlands_50,1,161
bathroom_72,watering_hole_22,1,161
bedroom_202,beach_10,1,161
bathroom_20,waiting_room_53,1,161
veranda_14,yard_9,0,161
banquet_hall_10,mountain_94,1,161
yard_9,bedroom_254,1,161
archive_2,valley_12,1,161
poolroom_home_16,playground_81,1,161
utility_room_1,cabin_outdoor_10,1,161
hotel_room_79,highway_190,1,161
playground_25,hotel_room_41,0,161
gift_shop_26,canal_natural_28,1,161
pasture_15,hill_3,0,161
dining_room_46,campus_2,1,161
viaduct_11,viaduct_26,1,161
art_gallery_15,mansion_23,1,161
beach_49,canal_urban_30,0,161
swimming_pool_indoor_6,manufactured_home_47,1,161
canal_urban_81,putting_green_13,0,161
botanical_garden_41,bathroom_127,0,161
field_cultivated_34,fairway_9,1,161
beauty_salon_4,hotel_room_113,1,161
dining_room_23,living_room_82,1,161
playground_59,beach_34,1,161
arch_12,bedroom_135,0,161
vineyard_35,apartment_building_outdoor_14,0,161
viaduct_1,playground_29,1,161
dining_room_65,kindergarden_classroom_1,0,161
cabin_outdoor_83,mountain_127,1,161
bedroom_205,hot_spring_2,1,161
wheat_field_16,bathroom_45,0,161
bedroom_381,beach_6,1,161
apartment_building_outdoor_61,canal_natural_21,0,161
orchard_81,balcony_interior_13,0,161
art_studio_7,driveway_56,1,161
living_room_104,underwater_coral_reef_32,0,161
living_room_202,nursery_32,0,161
home_office_33,kitchen_126,1,161
apartment_building_outdoor_37,balcony_interior_20,0,161
airport_terminal_10,highway_142,1,161
golf_course_58,rainforest_7,0,161
pasture_55,pasture_142,1,161
swimming_pool_indoor_1,amphitheater_38,1,161
home_office_49,highway_191,1,161
golf_course_3,canal_natural_19,0,161
islet_6,railroad_track_1,0,161
beach_61,bedroom_3,0,161
living_room_89,pasture_147,1,161
office_building_18,living_room_164,0,161
living_room_223,sea_cliff_11,1,161
living_room_114,vegetable_garden_10,1,161
river_36,picnic_area_18,0,161
living_room_90,arch_3,1,161
hotel_room_13,vegetable_garden_23,1,161
playground_132,canal_natural_51,1,161
apartment_building_outdoor_27,living_room_263,0,161
apartment_building_outdoor_31,mountain_snowy_25,1,161
ski_slope_7,library_indoor_33,0,161
cottage_garden_41,playground_114,0,161
poolroom_home_20,waiting_room_70,1,161
canal_urban_36,mountain_snowy_8,1,161
beach_11,bedroom_294,0,161
living_room_123,fairway_67,1,161
dining_room_91,manufactured_home_56,1,161
bedroom_120,kitchen_248,1,161
dining_room_39,library_indoor_10,1,161
bedroom_332,kitchen_81,1,161
assembly_line_1,alley_15,1,161
parlor_13,badlands_25,1,161
boardwalk_3,bedroom_131,0,161
mountain_24,canal_urban_48,0,161
bedroom_107,cottage_garden_11,1,161
bathroom_21,patio_2,1,161
bayou_30,mansion_23,1,161
living_room_311,apartment_building_outdoor_2,1,161
badlands_93,manufactured_home_56,0,161
living_room_191,canal_urban_4,1,161
mansion_70,desert_sand_12,1,161
beach_42,vineyard_15,0,161
kitchen_176,highway_108,1,161
galley_41,waiting_room_81,1,161
vineyard_3,pond_29,1,161
driveway_22,restaurant_10,0,161
bedroom_314,parlor_41,1,161
dinette_vehicle_29,pond_16,1,161
playground_71,canal_natural_59,0,161
sandbar_26,forest_road_30,0,161
fairway_21,pasture_24,0,161
living_room_54,dinette_vehicle_39,0,161
kitchen_234,dining_room_143,0,161
bedroom_67,playground_54,1,161
beach_4,bedroom_284,0,161
forest_path_31,wheat_field_47,0,161
attic_53,bedroom_241,0,161
living_room_251,balcony_interior_43,1,161
canal_urban_67,dining_room_96,0,161
pond_8,bathroom_113,0,161
youth_hostel_10,gift_shop_9,0,161
orchard_83,picnic_area_5,0,161
pond_3,lake_natural_60,1,161
cafeteria_3,living_room_42,0,161
palace_9,bedroom_366,0,161
field_cultivated_18,driveway_39,0,161
creek_61,apartment_building_outdoor_44,0,161
vineyard_34,aqueduct_24,0,161
dining_room_131,attic_70,1,161
hotel_room_25,badlands_21,1,161
dining_room_194,railroad_track_17,1,161
living_room_261,bathroom_105,0,161
kasbah_6,kitchen_35,0,161
office_8,bedroom_219,1,161
field_cultivated_25,valley_18,0,161
living_room_298,wet_bar_5,1,161
banquet_hall_7,mountain_101,1,161
aqueduct_19,fairway_58,1,161
kitchen_185,living_room_226,1,161
highway_77,butte_1,1,161
badlands_78,dining_room_193,0,161
cabin_outdoor_53,tree_farm_9,1,161
home_office_21,aqueduct_37,1,161
living_room_23,picnic_area_12,1,161
beach_1,bedroom_218,0,161
monastery_outdoor_25,kitchen_8,0,161
hotel_room_57,pasture_130,1,161
forest_path_7,kitchenette_2,0,161
living_room_38,highway_116,1,161
underwater_coral_reef_33,driving_range_outdoor_3,0,161
canal_urban_23,mansion_10,0,161
restaurant_33,street_3,1,161
restaurant_33,botanical_garden_4,1,161
mountain_152,dining_room_136,0,161
canal_natural_39,mansion_40,0,161
palace_25,snowfield_14,1,161
pavilion_15,sandbar_6,1,161
kitchen_65,hotel_room_105,0,161
cubicle_office_10,courtroom_4,1,161
highway_182,vineyard_10,1,161
general_store_outdoor_14,dining_room_196,1,161
marsh_1,parking_lot_25,0,161
bus_interior_9,pasture_34,1,161
palace_19,playroom_34,0,161
barn_13,kitchenette_5,0,161
living_room_101,tree_house_5,1,161
vineyard_59,living_room_147,0,161
kitchen_158,living_room_187,1,161
living_room_290,beauty_salon_5,0,161
wheat_field_31,living_room_201,0,161
valley_20,mansion_31,0,161
nursery_4,desert_vegetation_1,1,161
underwater_coral_reef_24,forest_road_19,1,161
sandbar_43,amphitheater_40,0,161
beach_12,bedroom_213,0,161
hayfield_17,living_room_253,0,161
swamp_1,waiting_room_50,0,161
tree_house_8,hotel_room_47,0,161
dinette_vehicle_37,manufactured_home_6,1,161
golf_course_54,attic_29,0,161
creek_47,general_store_outdoor_42,0,161
creek_53,botanical_garden_26,0,161
fairway_8,creek_12,0,161
mansion_9,living_room_286,0,161
apartment_building_outdoor_57,butte_17,1,161
lake_natural_22,driveway_9,0,161
biology_laboratory_4,forest_broadleaf_11,1,161
mountain_142,vineyard_82,0,161
picnic_area_2,mountain_snowy_7,1,161
living_room_267,tree_house_5,1,161
pasture_107,living_room_130,0,161
general_store_outdoor_46,mountain_23,1,161
kitchen_96,yard_18,1,161
highway_159,residential_neighborhood_4,0,161
apartment_building_outdoor_31,dining_room_52,0,161
dining_room_224,picnic_area_13,1,161
bedroom_10,driveway_30,1,161
athletic_field_outdoor_15,forest_path_30,1,161
beach_52,parlor_15,0,161
pond_33,parking_garage_indoor_1,0,161
lake_natural_31,golf_course_43,1,161
nursery_8,dining_room_221,1,161
highway_65,mountain_31,1,161
pasture_113,living_room_225,0,161
bedroom_77,beach_35,1,161
home_office_42,poolroom_home_40,1,161
pavilion_9,botanical_garden_10,1,161
kitchen_164,bedroom_65,1,161
sea_cliff_6,ice_floe_20,0,161
beauty_salon_3,bedroom_289,0,161
pond_20,patio_4,0,161
bedroom_57,cottage_garden_59,1,161
bedroom_131,waiting_room_19,1,161
playground_67,ice_floe_8,1,161
orchard_4,kitchen_119,0,161
bayou_14,bedroom_334,0,161
putting_green_2,beach_8,1,161
fairway_67,field_cultivated_26,1,161
monastery_outdoor_2,waiting_room_8,0,161
cabin_outdoor_50,bedroom_188,0,161
bedroom_108,amphitheater_13,1,161
playground_141,sandbar_34,1,161
home_office_45,bedroom_131,1,161
fairway_71,badlands_129,1,161
orchard_42,aqueduct_18,1,161
fairway_5,highway_28,0,161
palace_13,living_room_12,0,161
highway_16,patio_1,0,161
mansion_43,dining_room_49,0,161
beauty_salon_52,creek_55,1,161
pasture_94,parlor_9,0,161
pagoda_1,butte_12,1,161
living_room_99,marsh_17,1,161
mountain_snowy_25,viaduct_5,0,161
bedroom_197,beach_3,0,161
bedroom_199,forest_path_33,1,161
beauty_salon_7,courtroom_1,1,161
kitchen_125,living_room_196,0,161
watering_hole_14,kitchen_241,0,161
patio_21,swimming_pool_outdoor_43,0,161
creek_51,bedroom_191,0,161
golf_course_120,park_9,0,161
viaduct_41,aqueduct_30,0,161
badlands_55,viaduct_31,0,161
mountain_1,butte_13,0,161
butte_15,barn_7,0,161
restaurant_9,wheat_field_7,1,161
desert_sand_28,recreation_room_10,0,161
swimming_pool_outdoor_43,assembly_line_3,1,161
highway_179,galley_41,0,161
mansion_3,driveway_12,0,161
amphitheater_18,dining_room_104,0,161
dining_room_22,dinette_home_38,0,161
wheat_field_47,parlor_26,0,161
street_1,dinette_vehicle_18,0,161
bedroom_162,pasture_137,1,161
harbor_8,canal_urban_7,0,161
bathroom_2,badlands_81,1,161
mountain_snowy_61,dinette_home_20,0,161
ice_floe_20,cabin_outdoor_76,0,161
badlands_26,arch_14,0,161
aqueduct_38,living_room_261,0,161
kitchen_39,bedroom_64,0,161
arch_5,beach_36,1,161
beach_50,bedroom_380,0,161
bathroom_1,arch_14,1,161
bathroom_110,bedroom_213,1,161
highway_149,palace_6,0,161
dinette_vehicle_57,orchard_30,1,161
golf_course_41,abbey_19,0,161
manufactured_home_64,dining_room_146,0,161
kitchen_136,mountain_88,1,161
campus_5,poolroom_establishment_12,0,161
wet_bar_1,pasture_17,1,161
athletic_field_outdoor_10,bedroom_58,0,161
hayfield_1,apartment_building_outdoor_5,0,161
swimming_pool_indoor_15,apartment_building_outdoor_17,1,161
forest_broadleaf_9,baseball_field_14,0,161
playroom_29,aqueduct_31,1,161
butte_9,mountain_59,0,161
balcony_interior_40,bedroom_47,0,161
cafeteria_8,kitchen_44,0,161
field_wild_28,street_20,0,161
field_wild_9,mansion_27,0,161
ice_shelf_13,library_indoor_11,0,161
lake_natural_20,swimming_pool_outdoor_19,0,161
kitchen_108,bedroom_187,1,161
lobby_22,ice_shelf_1,1,161
swimming_pool_outdoor_46,picnic_area_1,0,161
lake_natural_26,dining_room_163,0,161
cabin_outdoor_17,dining_room_93,1,161
desert_vegetation_17,apartment_building_outdoor_50,0,161
valley_16,bedroom_240,0,161
pond_28,dining_room_46,0,161
beach_2,bedroom_165,0,161
driveway_23,waiting_room_35,0,161
field_cultivated_15,pasture_41,0,161
waiting_room_4,badlands_125,1,161
kitchen_194,bedroom_143,0,161
galley_3,bedroom_349,1,161
bathroom_62,living_room_136,1,161
lecture_room_17,campus_3,1,161
kasbah_22,office_13,0,161
airport_terminal_2,dining_room_15,0,161
hotel_room_42,living_room_102,1,161
bedroom_118,vegetable_garden_48,1,161
badlands_18,lecture_room_11,0,161
nursery_32,vegetable_garden_3,1,161
highway_202,nursery_25,0,161
forest_road_22,bedroom_26,0,161
swimming_pool_outdoor_31,badlands_33,1,161
marsh_37,general_store_outdoor_18,0,161
street_11,mountain_147,1,161
harbor_4,home_office_49,0,161
moat_water_32,kitchen_148,0,161
playroom_16,hotel_room_75,1,161
wheat_field_15,playground_132,0,161
forest_path_2,moat_water_1,0,161
cottage_garden_25,dinette_home_17,0,161
parlor_29,waiting_room_12,1,161
aqueduct_65,attic_66,0,161
dining_room_104,pond_11,1,161
playroom_32,boardwalk_17,1,161
playground_132,ocean_2,1,161
bedroom_256,beach_5,1,161
viaduct_39,auditorium_17,0,161
hotel_room_112,attic_29,0,161
living_room_129,home_office_1,0,161
kitchen_107,bedroom_179,0,161
sea_cliff_6,playground_148,0,161
dinette_home_25,palace_2,1,161
cabin_outdoor_12,marsh_30,1,161
parlor_5,bedroom_97,0,161
mansion_1,kitchen_220,0,161
hotel_room_125,abbey_37,0,161
recreation_room_11,butte_1,1,161
kitchen_209,aqueduct_60,1,161
airport_terminal_3,forest_path_38,1,161
viaduct_3,bedroom_7,0,161
amphitheater_23,picnic_area_16,1,161
subway_interior_1,park_13,1,161
viaduct_32,lake_natural_52,1,161
botanical_garden_1,living_room_249,0,161
rainforest_8,ballroom_8,1,161
forest_needleleaf_19,restaurant_patio_4,0,161
pasture_39,canal_urban_60,1,161
kitchen_147,waiting_room_18,1,161
office_building_13,monastery_outdoor_24,1,161
playroom_18,bathroom_56,0,161
swimming_pool_indoor_8,vineyard_51,1,161
vineyard_75,kitchen_34,0,161
pasture_55,badlands_118,0,161
mountain_1,forest_broadleaf_3,0,161
aqueduct_41,parlor_10,0,161
bedroom_78,beach_28,1,161
dining_room_211,playroom_30,0,161
dining_room_99,cottage_garden_29,1,161
general_store_indoor_9,manufactured_home_63,1,161
library_indoor_16,pasture_19,1,161
poolroom_home_44,badlands_39,1,161
orchard_4,highway_114,1,161
watering_hole_4,manufactured_home_50,1,161
mountain_133,galley_6,0,161
tree_farm_18,desert_sand_20,1,161
forest_path_7,dinette_vehicle_20,0,161
pasture_140,vineyard_75,0,161
swimming_pool_outdoor_13,living_room_225,0,161
highway_223,hotel_room_39,0,161
ice_floe_1,mountain_snowy_40,1,161
bedroom_235,beach_13,1,161
field_wild_12,restaurant_10,0,161
canal_natural_22,mountain_snowy_65,1,161
living_room_308,picnic_area_15,1,161
botanical_garden_12,barn_22,1,161
viaduct_11,lake_natural_42,1,161
yard_32,canal_natural_34,1,161
general_store_outdoor_42,cabin_outdoor_75,0,161
moat_water_21,home_office_54,0,161
putting_green_12,restaurant_16,0,161
planetarium_outdoor_2,home_office_16,0,161
canal_natural_21,general_store_outdoor_44,1,161
wet_bar_3,volleyball_court_outdoor_2,1,161
swimming_pool_outdoor_3,pond_26,1,161
bathroom_103,dining_room_126,1,161
bedroom_311,beach_59,1,161
 beach_5, kitchen_121,0,162
badminton_court_indoor_1,fairway_41,1,162
kitchen_111,auditorium_9,1,162
vineyard_30,balcony_interior_43,0,162
highway_160,picnic_area_21,0,162
lake_natural_32,residential_neighborhood_10,0,162
galley_35,balcony_interior_20,1,162
golf_course_121,bathroom_54,0,162
vineyard_77,canal_urban_77,0,162
mountain_141,abbey_18,0,162
office_building_14,poolroom_home_25,0,162
badlands_13,dinette_home_6,0,162
kitchen_98,lake_natural_66,1,162
manufactured_home_76,warehouse_indoor_2,0,162
mountain_152,playground_47,0,162
mountain_82,office_1,0,162
ski_lodge_3,ocean_7,1,162
bedroom_278,forest_road_2,1,162
youth_hostel_3,underwater_coral_reef_2,1,162
beauty_salon_33,arch_4,1,162
creek_80,park_15,1,162
bedroom_263,field_cultivated_26,1,162
badlands_36,canal_urban_81,0,162
driveway_14,pond_3,1,162
bathroom_109,snowfield_19,1,162
library_indoor_6,hotel_room_12,0,162
poolroom_home_10,kitchen_122,0,162
kitchen_140,bedroom_320,1,162
dinette_vehicle_48,cabin_outdoor_10,1,162
beach_71,bedroom_165,0,162
dinette_vehicle_56,office_building_6,1,162
swimming_pool_outdoor_53,parking_lot_26,1,162
mountain_snowy_56,playground_108,0,162
general_store_indoor_8,fairway_8,1,162
badlands_35,general_store_indoor_17,0,162
dining_room_181,canal_urban_44,1,162
corridor_23,hotel_room_101,1,162
dinette_vehicle_31,fairway_55,1,162
waterfall_block_14,picnic_area_12,1,162
highway_236,lake_natural_51,1,162
attic_11,lecture_room_12,1,162
mountain_96,highway_182,0,162
gift_shop_26,living_room_190,1,162
railroad_track_5,forest_broadleaf_18,0,162
galley_51,badlands_103,1,162
railroad_track_10,forest_path_42,1,162
mountain_snowy_76,highway_137,1,162
patio_31,beauty_salon_45,0,162
ice_floe_21,dining_room_2,0,162
mansion_18,bedroom_79,1,162
waterfall_block_12,bedroom_367,0,162
marsh_11,pond_40,0,162
vineyard_49,highway_200,0,162
field_wild_16,nursery_2,0,162
abbey_43,amphitheater_31,1,162
kitchen_237,restaurant_27,1,162
playground_120,bayou_24,1,162
bedroom_58,bedroom_273,1,162
parking_lot_38,bedroom_120,0,162
beach_12,bedroom_145,0,162
living_room_139,beauty_salon_9,0,162
ballroom_10,viaduct_34,1,162
bathroom_12,dining_room_186,1,162
balcony_interior_30,fairway_49,1,162
home_office_57,swimming_pool_outdoor_55,1,162
auditorium_21,swimming_pool_outdoor_2,1,162
kitchen_164,athletic_field_outdoor_10,1,162
bathroom_20,recreation_room_13,0,162
dining_room_59,highway_103,1,162
general_store_indoor_9,corridor_34,1,162
creek_77,courtroom_16,0,162
bedroom_200,underwater_coral_reef_27,1,162
apartment_building_outdoor_37,orchard_42,1,162
orchard_4,canal_urban_14,1,162
cabin_outdoor_60,marsh_38,1,162
creek_15,creek_7,0,162
biology_laboratory_11,dining_room_73,1,162
ski_slope_27,general_store_indoor_7,0,162
canal_urban_22,highway_138,1,162
highway_7,movie_theater_indoor_2,0,162
river_29,living_room_35,0,162
corridor_34,badlands_94,1,162
creek_93,lobby_27,0,162
dining_room_46,moat_water_33,1,162
playground_92,abbey_37,1,162
living_room_3,bayou_10,1,162
vineyard_61,apartment_building_outdoor_47,0,162
hotel_room_115,living_room_253,1,162
yard_15,park_10,1,162
bedroom_260,beach_31,1,162
ski_slope_3,golf_course_87,0,162
ice_floe_8,playground_27,0,162
islet_1,bathroom_125,0,162
canal_urban_43,living_room_7,0,162
highway_143,mountain_snowy_48,1,162
hayfield_19,living_room_276,0,162
cottage_garden_49,living_room_30,0,162
attic_19,manufactured_home_61,1,162
airport_terminal_9,underwater_coral_reef_27,1,162
bedroom_75,forest_needleleaf_8,1,162
lake_natural_30,bathroom_84,0,162
street_21,underwater_coral_reef_7,1,162
home_office_27,living_room_95,1,162
bedroom_25,pasture_124,1,162
sandbar_13,ice_shelf_13,1,162
hayfield_15,viaduct_31,1,162
badlands_113,cabin_outdoor_29,0,162
mansion_31,cottage_garden_21,1,162
abbey_44,restaurant_patio_5,1,162
bathroom_37,street_24,1,162
manufactured_home_30,bathroom_95,0,162
badlands_35,auditorium_22,0,162
highway_213,hotel_room_18,0,162
parking_lot_31,lake_natural_17,1,162
abbey_29,hotel_room_17,0,162
bedroom_332,swimming_pool_outdoor_33,1,162
patio_9,general_store_indoor_17,1,162
golf_course_113,bedroom_273,0,162
