leftlist,rightlist,responselist,Subject
waterfall_plunge_9,bedroom_190,1,152
bathroom_108,bathroom_88,0,152
restaurant_32,butte_11,0,152
dining_room_184,dining_room_179,0,152
swimming_pool_outdoor_41,swimming_pool_indoor_14,1,152
kitchen_91,living_room_181,0,152
dinette_home_32,bedroom_193,1,152
ballroom_9,hotel_room_1,1,152
highway_120,poolroom_home_15,1,152
bathroom_103,dinette_vehicle_27,0,152
highway_136,picnic_area_14,1,152
aqueduct_43,apartment_building_outdoor_25,1,152
orchard_22,playroom_13,1,152
mountain_70,theater_indoor_procenium_3,1,152
beach_2,bedroom_197,1,152
corridor_1,botanical_garden_25,0,152
bathroom_117,living_room_188,0,152
attic_83,pasture_55,0,152
bayou_6,hotel_room_17,1,152
driveway_2,mountain_138,0,152
hotel_room_111,forest_path_10,0,152
youth_hostel_12,barn_40,0,152
bathroom_3,sandbar_31,0,152
waiting_room_82,parking_lot_5,0,152
vineyard_38,subway_interior_3,1,152
vegetable_garden_31,boardwalk_9,1,152
mansion_48,playground_123,1,152
desert_vegetation_20,living_room_241,1,152
ice_shelf_6,abbey_39,1,152
forest_path_1,cubicle_office_29,1,152
orchard_71,hotel_room_49,1,152
bedroom_315,nursery_29,0,152
general_store_indoor_19,living_room_208,1,152
abbey_17,vegetable_garden_30,1,152
watering_hole_6,wheat_field_27,0,152
mountain_21,dinette_home_10,1,152
aqueduct_14,pavilion_25,0,152
beach_26,lake_natural_18,1,152
forest_road_18,desert_sand_3,0,152
apartment_building_outdoor_54,waiting_room_14,1,152
mountain_134,apartment_building_outdoor_2,1,152
dining_room_199,bedroom_338,0,152
pond_22,mountain_snowy_35,0,152
arch_7,pavilion_11,0,152
bedroom_106,beach_59,0,152
orchard_70,living_room_70,1,152
cottage_garden_4,kasbah_32,0,152
office_building_38,reception_4,1,152
kitchen_89,abbey_32,0,152
highway_100,putting_green_14,0,152
playroom_32,kitchen_254,0,152
vineyard_35,recreation_room_11,1,152
forest_path_47,badlands_135,0,152
bedroom_389,bedroom_340,0,152
kitchen_180,cabin_outdoor_72,0,152
bathroom_45,berth_14,1,152
living_room_143,golf_course_41,0,152
campus_5,canal_urban_5,0,152
living_room_97,hotel_room_83,1,152
kasbah_21,kitchen_258,1,152
general_store_outdoor_11,bathroom_89,1,152
dinette_vehicle_12,recreation_room_15,0,152
golf_course_76,badlands_120,1,152
parlor_33,toll_plaza_1,0,152
barn_33,home_office_40,1,152
art_studio_12,forest_broadleaf_2,0,152
highway_81,forest_path_51,1,152
iceberg_2,waiting_room_84,1,152
highway_143,highway_92,0,152
badlands_86,highway_138,0,152
library_indoor_21,living_room_55,1,152
playground_67,golf_course_76,0,152
mountain_130,dining_room_1,1,152
railroad_track_14,athletic_field_outdoor_11,1,152
beach_12,bedroom_294,1,152
pasture_54,living_room_1,1,152
art_gallery_3,desert_sand_26,0,152
canal_urban_14,kasbah_17,1,152
general_store_outdoor_47,hayfield_22,0,152
waterfall_block_3,hotel_room_98,1,152
hill_8,pasture_89,1,152
parking_lot_64,mountain_snowy_36,1,152
attic_48,river_18,0,152
bedroom_86,general_store_indoor_19,1,152
bathroom_18,kitchen_27,0,152
living_room_67,bathroom_23,1,152
marsh_32,botanical_garden_27,1,152
bedroom_175,aqueduct_2,0,152
swimming_pool_outdoor_52,mountain_25,0,152
ocean_12,orchard_46,1,152
home_office_54,driveway_7,0,152
highway_226,mountain_113,0,152
general_store_outdoor_29,parking_garage_outdoor_1,0,152
dining_room_63,bedroom_174,1,152
poolroom_home_35,dining_room_178,0,152
bedroom_314,hangar_indoor_1,0,152
vineyard_21,tree_house_5,1,152
aqueduct_55,auditorium_22,1,152
parlor_26,boardwalk_29,0,152
abbey_15,badlands_2,0,152
parlor_19,parking_lot_51,0,152
theater_indoor_seats_1,forest_road_12,0,152
boardwalk_8,badlands_31,0,152
lake_natural_2,picnic_area_18,1,152
beach_28,bedroom_380,1,152
highway_164,ocean_11,0,152
street_32,bathroom_48,1,152
office_10,mansion_50,0,152
vineyard_12,pond_53,1,152
dining_room_198,wheat_field_4,0,152
mountain_22,mansion_74,1,152
canal_urban_80,bedroom_356,1,152
gift_shop_21,street_33,0,152
office_building_3,golf_course_2,0,152
dining_room_50,living_room_83,0,152
beach_51,marsh_10,1,152
river_25,aqueduct_6,1,152
parking_lot_63,poolroom_home_22,1,152
cabin_outdoor_41,abbey_7,0,152
golf_course_53,golf_course_72,0,152
orchard_12,veranda_4,1,152
creek_27,bedroom_347,1,152
creek_70,library_indoor_26,1,152
aqueduct_8,beauty_salon_11,1,152
pasture_64,cabin_outdoor_37,1,152
field_cultivated_17,creek_5,1,152
fairway_22,patio_24,1,152
mansion_40,badlands_63,0,152
kitchen_170,highway_210,0,152
bedroom_366,kasbah_11,0,152
playground_124,cabin_outdoor_59,1,152
lake_natural_76,living_room_266,1,152
monastery_outdoor_26,bedroom_245,1,152
playground_89,bus_interior_9,1,152
beach_50,bedroom_381,1,152
bedroom_230,youth_hostel_9,0,152
pasture_11,bathroom_90,1,152
bedroom_94,bus_interior_2,0,152
marsh_9,waiting_room_14,1,152
parlor_36,cottage_garden_23,0,152
beauty_salon_4,reception_7,0,152
home_office_42,vineyard_39,0,152
field_cultivated_4,berth_10,1,152
bedroom_367,mountain_snowy_59,0,152
vineyard_61,barn_22,1,152
moat_water_27,field_cultivated_28,0,152
dinette_home_35,vegetable_garden_32,0,152
bathroom_72,parking_lot_45,0,152
theater_indoor_procenium_1,badlands_103,0,152
parking_garage_outdoor_7,attic_65,1,152
library_indoor_7,fairway_41,0,152
wheat_field_32,recreation_room_10,1,152
fairway_6,dinette_home_5,1,152
pasture_88,ocean_6,0,152
cabin_outdoor_67,living_room_78,1,152
canal_natural_41,bedroom_312,1,152
driveway_32,living_room_109,1,152
bedroom_56,living_room_49,0,152
sandbar_2,bedroom_111,1,152
mansion_28,dinette_home_25,1,152
canal_natural_34,mountain_snowy_75,0,152
playground_104,palace_4,0,152
apartment_building_outdoor_26,highway_162,1,152
yard_4,marsh_5,0,152
beach_17,bedroom_119,1,152
bedroom_325,bedroom_217,0,152
attic_83,kitchen_21,0,152
vineyard_29,vineyard_82,0,152
highway_98,living_room_116,1,152
movie_theater_indoor_9,auditorium_6,0,152
swamp_2,bedroom_260,1,152
galley_50,playroom_28,0,152
galley_7,dining_room_94,0,152
library_indoor_32,attic_20,1,152
monastery_outdoor_7,dinette_vehicle_18,1,152
highway_44,assembly_line_1,1,152
living_room_244,highway_194,0,152
wet_bar_19,apartment_building_outdoor_63,0,152
dinette_vehicle_69,highway_46,0,152
desert_sand_17,highway_149,0,152
barn_33,highway_170,0,152
recreation_room_15,orchard_14,0,152
botanical_garden_24,fairway_32,0,152
cottage_garden_47,bathroom_56,1,152
beach_68,bathroom_102,1,152
mountain_snowy_68,canal_natural_29,1,152
cabin_outdoor_62,mountain_18,0,152
orchard_43,badlands_83,0,152
pond_26,hotel_room_65,1,152
parking_lot_35,watering_hole_25,1,152
cabin_outdoor_61,apartment_building_outdoor_19,0,152
golf_course_27,highway_141,1,152
poolroom_home_17,bedroom_122,1,152
desert_sand_15,playground_149,0,152
bedroom_145,beach_35,0,152
 beach_5, kitchen_121,1,153
cabin_outdoor_12,biology_laboratory_5,1,153
ice_floe_15,living_room_199,1,153
galley_56,home_office_14,0,153
ballroom_2,kitchen_57,0,153
orchard_35,dining_room_157,1,153
living_room_185,cabin_outdoor_26,0,153
bus_interior_6,swimming_pool_outdoor_37,0,153
snowfield_6,bedroom_349,1,153
apartment_building_outdoor_6,living_room_263,1,153
kitchen_244,playground_123,0,153
hotel_room_65,beach_73,0,153
mountain_121,field_cultivated_7,0,153
picnic_area_2,forest_path_49,1,153
bedroom_41,orchard_45,0,153
orchard_27,cubicle_office_17,1,153
office_11,botanical_garden_17,0,153
highway_116,canal_urban_75,1,153
beauty_salon_21,library_indoor_36,1,153
dining_room_154,bedroom_185,1,153
barn_27,waiting_room_49,1,153
valley_4,cubicle_office_19,1,153
parking_lot_25,forest_road_12,1,153
field_wild_30,butte_23,1,153
living_room_139,corridor_30,1,153
dining_room_115,bedroom_210,1,153
fairway_9,cottage_garden_47,1,153
mountain_113,living_room_265,1,153
mountain_52,kitchen_40,1,153
bedroom_256,beach_5,0,153
forest_path_12,viaduct_32,1,153
home_office_23,dining_room_16,0,153
attic_2,bedroom_43,0,153
railroad_track_7,bedroom_116,1,153
amphitheater_49,living_room_173,1,153
underwater_coral_reef_15,pasture_30,0,153
hotel_room_9,field_wild_25,0,153
nursery_7,wave_3,0,153
forest_needleleaf_4,viaduct_8,1,153
golf_course_32,abbey_30,1,153
mountain_snowy_54,apartment_building_outdoor_60,1,153
badlands_67,driveway_11,1,153
canal_natural_52,living_room_82,1,153
poolroom_establishment_12,playground_69,0,153
office_2,golf_course_56,0,153
orchard_59,mountain_128,0,153
dining_room_123,moat_water_7,0,153
bayou_6,living_room_314,1,153
wheat_field_26,dinette_vehicle_15,1,153
veranda_4,rainforest_9,0,153
living_room_178,creek_74,0,153
cabin_outdoor_38,orchard_19,0,153
barn_35,vegetable_garden_17,0,153
wheat_field_42,hayfield_26,1,153
desert_sand_13,waiting_room_67,1,153
office_building_19,canal_urban_64,0,153
kitchen_75,living_room_27,0,153
street_7,baseball_field_4,1,153
golf_course_110,bathroom_62,1,153
bedroom_77,beach_1,1,153
badlands_122,bathroom_128,1,153
picnic_area_19,sandbar_43,1,153
highway_35,viaduct_8,1,153
amphitheater_5,highway_78,0,153
field_cultivated_2,library_indoor_18,1,153
living_room_27,bedroom_271,1,153
dinette_vehicle_32,playground_90,0,153
library_indoor_14,hotel_room_3,1,153
islet_2,art_gallery_18,1,153
field_wild_27,bathroom_35,1,153
dining_room_218,lake_natural_88,0,153
cottage_garden_3,mansion_65,0,153
living_room_75,viaduct_41,0,153
highway_37,pavilion_25,1,153
field_cultivated_5,field_wild_25,0,153
dining_room_38,forest_road_31,0,153
driveway_11,kitchen_215,1,153
aqueduct_57,dining_room_92,1,153
vineyard_3,attic_32,1,153
field_wild_20,kitchen_237,1,153
bedroom_159,dining_room_161,1,153
living_room_241,dining_room_8,0,153
pond_15,dining_room_139,1,153
hotel_room_92,cabin_outdoor_59,0,153
fairway_66,bus_interior_9,1,153
dining_room_21,veranda_4,0,153
lake_natural_12,kitchen_80,1,153
hotel_room_126,parking_lot_25,0,153
mountain_snowy_35,highway_72,0,153
beach_35,bedroom_380,1,153
mansion_57,apartment_building_outdoor_69,1,153
hayfield_19,home_office_42,1,153
aqueduct_19,vineyard_24,0,153
creek_59,fairway_65,1,153
creek_78,apartment_building_outdoor_70,1,153
courtroom_19,mansion_23,0,153
swimming_pool_outdoor_53,bedroom_130,1,153
ski_slope_26,dinette_home_39,1,153
attic_41,driveway_53,0,153
auditorium_20,river_22,0,153
valley_23,bayou_35,1,153
desert_sand_32,sea_cliff_5,0,153
fairway_13,manufactured_home_14,1,153
lecture_room_25,dinette_vehicle_57,0,153
attic_65,cabin_outdoor_48,1,153
golf_course_113,kasbah_19,1,153
highway_142,pasture_9,0,153
marsh_30,butte_4,0,153
field_wild_17,mountain_28,0,153
galley_46,nursery_16,0,153
bedroom_218,lecture_room_10,0,153
warehouse_indoor_3,forest_broadleaf_15,0,153
patio_9,attic_8,0,153
bedroom_82,creek_62,0,153
apartment_building_outdoor_68,ski_slope_8,0,153
vineyard_10,planetarium_outdoor_4,1,153
wheat_field_45,dinette_vehicle_1,1,153
badlands_8,living_room_238,1,153
dinette_home_24,galley_42,1,153
bedroom_218,beach_7,0,153
bedroom_358,waterfall_block_7,0,153
moat_water_30,amphitheater_37,0,153
dining_room_39,rainforest_11,0,153
art_studio_8,campus_6,0,153
living_room_47,mountain_8,0,153
dinette_home_11,bedroom_50,1,153
bedroom_42,vegetable_garden_41,0,153
bedroom_147,beach_20,0,153
golf_course_64,underwater_coral_reef_20,1,153
dinette_home_30,hotel_room_19,1,153
hotel_room_92,desert_vegetation_14,0,153
kitchenette_12,waiting_room_34,1,153
balcony_interior_16,desert_vegetation_8,1,153
alley_18,badlands_30,0,153
waiting_room_76,canal_natural_12,0,153
creek_17,kitchen_204,1,153
aqueduct_57,aqueduct_52,1,153
vineyard_56,field_wild_15,0,153
archive_2,watering_hole_16,0,153
living_room_269,ice_floe_4,0,153
fairway_39,bedroom_387,1,153
golf_course_17,golf_course_12,0,153
badlands_93,living_room_181,1,153
forest_broadleaf_23,swimming_pool_indoor_12,1,153
mansion_50,waiting_room_64,1,153
banquet_hall_20,kitchen_217,1,153
waiting_room_11,bedroom_162,1,153
sandbar_14,dining_room_53,1,153
bedroom_141,kitchen_184,1,153
bedroom_311,beach_4,0,153
mountain_snowy_12,canal_urban_25,1,153
bathroom_127,highway_83,1,153
mansion_60,cabin_outdoor_47,0,153
highway_244,living_room_93,1,153
canal_urban_85,pasture_143,0,153
canal_natural_45,attic_75,1,153
cafeteria_5,swimming_pool_outdoor_21,0,153
cottage_garden_29,bedroom_256,1,153
orchard_38,living_room_240,1,153
kitchenette_7,bedroom_226,0,153
park_6,bedroom_75,1,153
cottage_garden_60,forest_broadleaf_6,0,153
mountain_107,kitchen_215,1,153
hotel_room_1,swimming_pool_outdoor_36,0,153
highway_148,golf_course_94,0,153
restaurant_3,dining_room_192,1,153
beach_49,pasture_121,1,153
ice_floe_20,cottage_garden_47,0,153
badlands_135,hotel_room_20,1,153
waiting_room_28,lake_natural_25,0,153
pasture_112,kitchen_130,1,153
lobby_9,canal_urban_49,0,153
tree_house_12,sandbar_10,0,153
recreation_room_4,creek_66,0,153
waiting_room_83,parlor_19,0,153
home_office_7,dining_room_79,1,153
creek_27,park_10,1,153
palace_21,islet_12,0,153
forest_broadleaf_16,badlands_120,1,153
beach_2,bedroom_106,1,153
auditorium_19,pasture_96,0,153
golf_course_78,hotel_room_82,1,153
lake_natural_9,swimming_pool_outdoor_43,1,153
swimming_pool_outdoor_18,butte_7,0,153
pasture_71,pasture_88,1,153
beach_53,recreation_room_11,1,153
mansion_22,botanical_garden_22,0,153
highway_217,kitchen_8,0,153
pasture_86,badlands_5,0,153
butte_14,watering_hole_14,1,153
forest_path_23,hayfield_27,1,153
waiting_room_41,badlands_94,0,153
marsh_32,cottage_garden_56,1,153
hill_5,desert_vegetation_16,1,153
creek_10,manufactured_home_42,1,153
alley_4,creek_54,0,153
golf_course_9,veranda_14,0,153
kitchen_239,abbey_27,0,153
alley_13,bedroom_93,1,153
office_3,parlor_35,1,153
nursery_12,ice_shelf_23,0,153
pasture_61,living_room_117,1,153
golf_course_75,baseball_field_15,1,153
apartment_building_outdoor_65,youth_hostel_13,1,153
badlands_42,swimming_pool_outdoor_46,1,153
dining_room_32,mountain_snowy_6,0,153
gazebo_exterior_1,office_7,1,153
lecture_room_10,barn_8,0,153
badlands_5,bedroom_121,1,153
beach_24,bedroom_294,1,153
general_store_outdoor_38,living_room_305,1,153
canal_natural_44,galley_57,1,153
vegetable_garden_12,highway_126,0,153
vineyard_60,living_room_90,1,153
berth_18,attic_43,1,153
baseball_field_5,banquet_hall_17,1,153
creek_21,orchard_42,0,153
mountain_91,waterfall_plunge_9,1,153
poolroom_home_8,berth_7,1,153
golf_course_94,pond_49,0,153
railroad_track_19,pasture_86,1,153
cottage_garden_15,amphitheater_24,1,153
pasture_49,poolroom_home_18,1,153
canal_urban_5,ski_slope_3,0,153
viaduct_40,bathroom_34,1,153
creek_41,highway_52,1,153
badlands_35,bistro_indoor_2,1,153
pasture_133,alley_10,1,153
living_room_151,kitchen_207,1,153
golf_course_105,kasbah_37,1,153
playground_107,lake_natural_24,0,153
apartment_building_outdoor_4,playroom_21,0,153
bayou_3,galley_19,1,153
mountain_91,orchard_77,1,153
desert_sand_7,apartment_building_outdoor_56,1,153
attic_81,living_room_43,0,153
lake_natural_73,sea_cliff_3,0,153
hotel_room_115,bedroom_273,1,153
apartment_building_outdoor_9,bedroom_135,1,153
bedroom_381,beach_17,0,153
field_wild_28,mansion_63,1,153
amphitheater_8,apartment_building_outdoor_70,0,153
dinette_home_30,dining_room_227,0,153
theater_indoor_procenium_3,mountain_129,0,153
cottage_garden_13,patio_4,0,153
waiting_room_27,playroom_5,1,153
dinette_vehicle_22,lake_natural_58,0,153
watering_hole_6,cabin_outdoor_32,1,153
office_building_17,kitchenette_3,1,153
apartment_building_outdoor_1,dinette_vehicle_51,0,153
bedroom_311,nursery_25,1,153
highway_140,living_room_199,1,153
playground_122,lobby_15,1,153
marsh_40,beauty_salon_4,1,153
living_room_194,canal_natural_13,0,153
home_office_54,bistro_indoor_4,0,153
warehouse_indoor_1,canal_natural_46,0,153
aqueduct_47,badlands_82,0,153
swimming_pool_outdoor_43,dining_room_1,0,153
apartment_building_outdoor_24,botanical_garden_44,0,153
cabin_outdoor_35,dinette_home_13,0,153
cabin_outdoor_3,badlands_66,0,153
boardwalk_22,dining_room_215,1,153
mansion_28,bistro_indoor_2,1,153
nursery_34,subway_interior_1,0,153
cottage_garden_36,dining_room_73,1,153
sandbar_7,poolroom_home_18,1,153
canal_urban_36,bathroom_21,1,153
underwater_coral_reef_31,orchard_75,0,153
bedroom_260,beach_11,0,153
badlands_134,hotel_room_60,1,153
kitchen_194,hotel_room_57,1,153
balcony_interior_14,lecture_room_9,1,153
parking_lot_70,kitchen_233,1,153
playground_100,bedroom_218,1,153
poolroom_home_32,abbey_19,0,153
golf_course_10,highway_91,0,153
golf_course_52,gift_shop_20,1,153
bedroom_27,lobby_23,1,153
field_wild_30,mountain_snowy_44,0,153
pavilion_7,marsh_34,0,153
mountain_snowy_20,forest_road_11,0,153
living_room_69,cubicle_office_36,1,153
bedroom_47,creek_31,0,153
dining_room_97,bathroom_103,1,153
lecture_room_18,orchard_66,0,153
corridor_29,vineyard_78,0,153
canal_natural_45,bedroom_52,1,153
kitchen_226,living_room_293,1,153
creek_24,parking_lot_36,1,153
patio_14,parking_lot_1,0,153
picnic_area_22,bedroom_135,1,153
amphitheater_24,living_room_16,1,153
hotel_room_120,kitchen_11,0,153
nursery_9,underwater_coral_reef_6,1,153
tree_house_13,boardwalk_25,0,153
driveway_38,parking_lot_60,1,153
bedroom_139,highway_30,0,153
gift_shop_8,dining_room_188,1,153
bedroom_15,beach_12,0,153
bedroom_263,bathroom_131,0,153
corridor_31,mansion_53,0,153
waiting_room_43,dinette_home_5,0,153
bathroom_63,berth_8,0,153
mountain_48,botanical_garden_9,1,153
restaurant_patio_3,highway_30,1,153
beauty_salon_47,forest_path_38,0,153
dining_room_91,hayfield_28,1,153
fairway_14,golf_course_64,1,153
kitchen_222,living_room_109,1,153
mountain_103,bayou_20,1,153
patio_30,aqueduct_33,0,153
bedroom_336,living_room_96,1,153
living_room_264,moat_water_16,0,153
bathroom_100,barn_41,0,153
badlands_26,bathroom_17,1,153
bedroom_300,attic_57,1,153
galley_31,sea_cliff_7,0,153
corridor_3,recreation_room_12,1,153
pasture_8,highway_41,1,153
forest_road_21,badlands_123,0,153
bedroom_199,berth_16,1,153
baseball_field_2,golf_course_88,0,153
kitchen_162,kitchen_56,1,153
basilica_1,lobby_14,0,153
botanical_garden_31,forest_needleleaf_18,1,153
playground_5,dinette_vehicle_60,1,153
berth_8,putting_green_20,0,153
aqueduct_23,bedroom_285,1,153
beach_10,bedroom_183,1,153
vineyard_51,apartment_building_outdoor_29,1,153
railroad_track_3,dining_room_166,1,153
moat_water_18,pasture_64,0,153
bedroom_90,river_30,0,153
manufactured_home_9,playground_131,0,153
marsh_41,palace_12,1,153
amphitheater_26,highway_124,0,153
kitchen_67,desert_sand_7,0,153
library_indoor_16,playground_129,0,153
canal_natural_53,bayou_31,1,153
kitchen_124,desert_vegetation_5,0,153
parking_lot_38,badlands_106,0,153
living_room_194,pasture_146,0,153
sandbar_14,corridor_15,1,153
waiting_room_85,playground_134,0,153
swimming_pool_indoor_11,hotel_room_3,1,153
bedroom_124,barn_10,0,153
aqueduct_42,wheat_field_45,0,153
valley_26,bedroom_247,1,153
kitchenette_9,library_indoor_22,0,153
canal_natural_38,living_room_103,1,153
bedroom_345,hayfield_16,0,153
cafeteria_9,bathroom_109,1,153
kitchen_108,living_room_225,1,153
dinette_home_15,bedroom_229,1,153
parking_lot_49,ballroom_2,1,153
cabin_outdoor_11,hotel_room_60,1,153
patio_33,mansion_38,1,153
kasbah_9,badlands_27,0,153
bedroom_119,beach_71,0,153
hayfield_11,aqueduct_28,1,153
canal_natural_32,bedroom_104,1,153
swimming_pool_indoor_18,abbey_44,0,153
manufactured_home_26,dining_room_186,1,153
pasture_147,ocean_8,0,153
badlands_118,attic_66,1,153
hotel_room_123,manufactured_home_78,0,153
amphitheater_24,attic_76,1,153
swimming_pool_outdoor_64,galley_3,1,153
bayou_2,driving_range_outdoor_3,1,153
yard_32,apartment_building_outdoor_55,1,153
sea_cliff_7,parking_garage_outdoor_4,1,153
pond_33,creek_80,0,153
hotel_room_98,pond_29,0,153
orchard_5,dining_room_209,1,153
dinette_home_15,swamp_4,0,153
corridor_10,vegetable_garden_49,0,153
highway_103,youth_hostel_7,0,153
parking_lot_33,manufactured_home_6,0,153
golf_course_97,street_31,1,153
cottage_garden_12,valley_24,0,153
pasture_40,dinette_home_15,1,153
living_room_83,living_room_292,1,153
dining_room_197,forest_broadleaf_15,0,153
highway_24,bayou_32,1,153
mountain_79,botanical_garden_26,1,153
dining_room_15,living_room_285,0,153
hotel_room_18,campus_6,0,153
waiting_room_16,auditorium_6,1,153
bedroom_165,beach_59,0,153
manufactured_home_26,orchard_75,0,153
park_1,hotel_room_24,1,153
bedroom_114,ski_slope_8,0,153
kasbah_28,desert_sand_25,1,153
hotel_room_52,barn_20,0,153
general_store_indoor_14,playground_13,0,153
living_room_186,pond_5,0,153
river_6,living_room_81,1,153
dining_room_38,golf_course_11,0,153
dinette_vehicle_55,living_room_169,0,153
pasture_147,ice_shelf_25,1,153
marsh_6,viaduct_2,0,153
vineyard_65,corridor_21,1,153
dinette_home_14,canal_natural_48,0,153
cabin_outdoor_29,bedroom_116,1,153
hotel_room_98,badlands_16,0,153
berth_7,bathroom_52,0,153
bedroom_146,bedroom_227,0,153
art_gallery_7,kitchen_238,1,153
dinette_vehicle_50,office_building_22,0,153
field_cultivated_16,abbey_22,1,153
dining_room_168,beach_22,0,153
poolroom_home_6,golf_course_4,0,153
vineyard_76,attic_5,1,153
mountain_101,kitchen_183,1,153
living_room_66,dining_room_106,0,153
kitchen_43,bathroom_106,1,153
highway_152,vegetable_garden_38,1,153
bedroom_235,badlands_13,0,153
bedroom_145,beach_50,0,153
hotel_room_102,aqueduct_71,0,153
dinette_vehicle_4,playground_74,0,153
bedroom_365,bathroom_27,1,153
pavilion_20,badlands_107,0,153
mountain_snowy_74,field_wild_9,0,153
living_room_314,throne_room_1,0,153
parlor_7,living_room_150,1,153
waterfall_block_5,valley_5,1,153
boardwalk_2,canal_urban_7,1,153
creek_83,badlands_113,0,153
aqueduct_53,badlands_18,1,153
marsh_17,apartment_building_outdoor_72,1,153
hayfield_10,mountain_104,1,153
hotel_room_93,yard_33,0,153
cottage_garden_43,wave_3,1,153
pasture_131,street_27,1,153
golf_course_101,park_12,0,153
cottage_garden_48,galley_22,1,153
apartment_building_outdoor_22,manufactured_home_9,0,153
sandbar_40,dining_room_164,1,153
berth_12,attic_12,0,153
watering_hole_4,railroad_track_10,1,153
living_room_68,canal_urban_66,0,153
dining_room_143,pasture_39,0,153
balcony_interior_8,dining_room_150,1,153
veranda_15,waiting_room_33,1,153
vineyard_63,bedroom_283,1,153
forest_broadleaf_9,biology_laboratory_8,1,153
hotel_room_93,bathroom_72,1,153
beach_16,bedroom_197,1,153
 beach_5, kitchen_121,1,154
parking_garage_outdoor_8,bedroom_23,1,154
marsh_42,vegetable_garden_17,0,154
general_store_outdoor_29,mansion_28,0,154
parlor_14,beauty_salon_45,0,154
badlands_73,mountain_14,0,154
tree_farm_19,bedroom_236,1,154
bedroom_395,forest_path_7,0,154
aqueduct_48,general_store_outdoor_3,1,154
dining_car_8,living_room_314,1,154
veranda_2,living_room_16,1,154
badlands_55,lake_natural_2,1,154
creek_92,mountain_129,0,154
dining_room_169,bedroom_353,0,154
wheat_field_34,bedroom_268,1,154
hotel_room_48,bedroom_253,0,154
highway_95,hotel_room_34,1,154
fairway_4,wheat_field_32,0,154
highway_8,bedroom_298,1,154
highway_202,mountain_snowy_84,0,154
aqueduct_55,bayou_23,0,154
bedroom_341,driveway_10,0,154
general_store_indoor_4,hotel_room_55,0,154
badlands_45,baseball_field_17,1,154
mountain_71,galley_56,1,154
cubicle_office_22,underwater_coral_reef_22,0,154
restaurant_patio_7,general_store_outdoor_21,0,154
highway_136,bedroom_43,1,154
general_store_outdoor_5,kasbah_20,1,154
beach_12,bedroom_218,1,154
dining_room_230,dinette_home_2,0,154
dining_room_4,restaurant_8,0,154
mountain_29,poolroom_home_3,1,154
desert_sand_31,parlor_30,1,154
galley_12,bayou_34,0,154
lake_natural_74,bedroom_359,1,154
highway_3,valley_19,0,154
kitchen_43,kitchen_199,0,154
fairway_30,ski_slope_14,0,154
toll_plaza_4,hotel_room_103,1,154
patio_20,playroom_23,1,154
general_store_outdoor_33,ice_floe_15,0,154
nursery_2,corridor_28,0,154
mansion_7,field_cultivated_5,0,154
orchard_68,forest_path_6,1,154
parking_lot_15,living_room_6,1,154
dinette_home_21,bedroom_126,1,154
bedroom_245,highway_109,0,154
sandbar_25,bayou_13,1,154
canal_urban_64,mansion_49,1,154
bedroom_12,aqueduct_44,0,154
dining_room_15,forest_road_33,0,154
kitchen_52,pasture_40,0,154
golf_course_65,poolroom_home_16,1,154
highway_121,living_room_291,1,154
canal_urban_21,desert_vegetation_11,0,154
snowfield_17,bayou_13,1,154
poolroom_home_21,alley_11,0,154
office_building_26,dining_room_217,1,154
beach_3,bedroom_106,1,154
cottage_garden_32,dining_room_201,0,154
swimming_pool_outdoor_20,river_36,0,154
kitchen_246,highway_2,0,154
alley_16,beach_40,0,154
dining_room_83,vegetable_garden_2,0,154
waiting_room_64,ski_slope_21,0,154
living_room_167,mountain_132,0,154
railroad_track_7,living_room_81,1,154
hill_8,lecture_room_18,1,154
bedroom_130,apartment_building_outdoor_53,0,154
forest_needleleaf_12,palace_12,0,154
living_room_120,dining_room_196,1,154
kitchen_168,highway_171,0,154
aqueduct_54,dining_room_8,1,154
fairway_57,river_35,1,154
wheat_field_22,vegetable_garden_8,1,154
marsh_32,dinette_vehicle_71,1,154
desert_sand_4,planetarium_outdoor_5,0,154
dinette_vehicle_25,living_room_42,0,154
bathroom_67,library_indoor_18,0,154
amphitheater_37,beach_50,0,154
balcony_interior_44,forest_road_18,1,154
hotel_room_112,kasbah_12,0,154
fairway_81,botanical_garden_1,0,154
basement_4,bedroom_21,1,154
sandbar_15,canal_natural_11,1,154
fairway_35,kitchen_106,1,154
waterfall_block_2,kitchen_178,1,154
pasture_93,highway_165,1,154
beach_16,bedroom_256,1,154
apartment_building_outdoor_74,manufactured_home_21,0,154
barn_35,highway_96,0,154
manufactured_home_8,islet_16,0,154
bedroom_118,mountain_17,0,154
recreation_room_7,dinette_home_35,1,154
beauty_salon_30,harbor_5,0,154
driveway_37,lake_natural_15,0,154
home_office_21,highway_153,0,154
aqueduct_67,islet_6,0,154
living_room_146,swimming_pool_indoor_5,0,154
botanical_garden_24,athletic_field_outdoor_7,0,154
reception_6,kitchen_237,1,154
sandbar_7,picnic_area_11,1,154
living_room_121,bedroom_331,1,154
pasture_69,kitchen_213,1,154
dining_room_33,bathroom_14,1,154
moat_water_7,beauty_salon_1,1,154
golf_course_122,mansion_15,1,154
living_room_116,aqueduct_62,0,154
bedroom_170,pavilion_5,0,154
living_room_248,canal_natural_26,0,154
orchard_29,dinette_home_5,1,154
pasture_66,home_office_4,1,154
